timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/09/17 17:38:53.655, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:38:58.656, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:03.658, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:08.659, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 42, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:13.660, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:18.662, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 42, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:23.663, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:28.665, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 42, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:33.666, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:38.667, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:43.669, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:48.670, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:53.672, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:39:58.673, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:03.674, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:08.676, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:13.677, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:18.679, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:23.680, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:28.681, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:33.683, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:38.684, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:43.685, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:48.687, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:53.688, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:40:58.689, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:03.691, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:08.692, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:13.693, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:18.695, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:23.696, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:28.697, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:33.699, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:38.700, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:43.701, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:48.703, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:53.704, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:41:58.706, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:03.707, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:08.708, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:13.710, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:18.711, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:23.712, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:28.714, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:33.715, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:38.717, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:43.718, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:48.719, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:53.721, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:42:58.722, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:03.724, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:08.725, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:13.726, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:18.728, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:23.729, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:28.731, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:33.732, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:38.733, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:43.735, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:48.736, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:53.738, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:43:58.739, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:03.741, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:08.742, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:13.743, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:18.745, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:23.746, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:28.748, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:33.749, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:38.750, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:43.752, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:48.753, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:53.755, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:44:58.756, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:03.757, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:08.759, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:13.760, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:18.762, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:23.763, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:28.764, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:33.766, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:38.767, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:43.768, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:48.770, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:53.771, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:45:58.772, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:03.774, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:08.775, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:13.777, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:18.778, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:23.779, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:28.781, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:33.782, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:38.783, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:43.785, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:48.786, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:53.788, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:46:58.789, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:03.790, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:08.792, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:13.793, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:18.795, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:23.796, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:28.797, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:33.799, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:38.800, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:43.801, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:48.803, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:53.804, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:47:58.805, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:03.806, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:08.808, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:13.809, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:18.810, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:23.812, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:28.813, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:33.814, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:38.815, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:43.817, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:48.818, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:53.819, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:48:58.821, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:03.822, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:08.823, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:13.825, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:18.826, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:23.827, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:28.829, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:33.830, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:38.831, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:43.833, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:48.834, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:53.836, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:49:58.837, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:03.838, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:08.840, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:13.841, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:18.842, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:23.844, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:28.845, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:33.846, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:38.848, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:43.849, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
2021/09/17 17:50:48.851, NVIDIA GeForce RTX 3070, 00000000:01:00.0, 470.57.02, P8, 3, 1, 41, 0 %, 0 %, 7948 MiB, 3460 MiB, 4488 MiB
